log_id,user_id,timestamp,device_id,device_change_flag,location_lat,location_lon,session_duration_seconds,platform_section
LOG_0008381,USR_00346,2025-08-26T14:00:00,DEV_USR_00346_0,False,29.562902,78.170853,464,credit_check
LOG_0008382,USR_00346,2025-09-02T08:00:00,DEV_USR_00346_0,False,29.626178,78.195183,48,profile
LOG_0008383,USR_00346,2025-09-09T12:00:00,DEV_USR_00346_0,False,29.614715,78.199096,751,home
LOG_0008384,USR_00346,2025-09-16T19:00:00,DEV_USR_00346_0,False,29.543018,78.130862,258,credit_check
LOG_0008385,USR_00346,2025-09-23T11:00:00,DEV_USR_00346_0,False,29.548383,78.257719,30,credit_check
LOG_0008386,USR_00346,2025-09-30T12:00:00,DEV_USR_00346_0,False,29.625499,78.083439,30,profile
LOG_0008387,USR_00346,2025-10-07T12:00:00,DEV_USR_00346_0,False,29.581963,78.253853,236,home
LOG_0008388,USR_00346,2025-10-14T19:00:00,DEV_USR_00346_0,False,29.575434,78.255718,61,profile
LOG_0008389,USR_00346,2025-10-21T10:00:00,DEV_USR_00346_0,False,29.711401,78.2347,77,credit_check
LOG_0008390,USR_00346,2025-10-28T17:00:00,DEV_USR_00346_0,False,29.635352,78.156196,216,profile
LOG_0008391,USR_00346,2025-11-04T18:00:00,DEV_USR_00346_0,False,29.644887,78.24129,52,profile
LOG_0008392,USR_00346,2025-11-11T15:00:00,DEV_USR_00346_0,False,29.520878,78.183821,30,credit_check
LOG_0008393,USR_00346,2025-11-18T11:00:00,DEV_USR_00346_0,False,29.671863,78.166008,38,credit_check
LOG_0008394,USR_00346,2025-11-25T18:00:00,DEV_USR_00346_0,False,29.5253,78.159418,123,profile
LOG_0008395,USR_00346,2025-12-02T12:00:00,DEV_USR_00346_0,False,29.549532,78.236232,559,credit_check
LOG_0008396,USR_00346,2025-12-09T19:00:00,DEV_USR_00346_0,False,29.642774,78.200695,30,home
LOG_0008397,USR_00346,2025-12-16T10:00:00,DEV_USR_00346_0,False,29.536729,78.105696,76,profile
LOG_0008398,USR_00346,2025-12-23T14:00:00,DEV_USR_00346_0,False,29.533702,78.148479,93,credit_check
LOG_0008399,USR_00347,2025-07-01T08:00:00,DEV_USR_00347_0,False,19.966153,72.608079,181,literacy
LOG_0008400,USR_00347,2025-07-08T20:00:00,DEV_USR_00347_0,False,20.04267,72.677438,162,home
LOG_0008401,USR_00347,2025-07-15T11:00:00,DEV_USR_00347_0,False,20.001167,72.653437,159,profile
LOG_0008402,USR_00347,2025-07-22T14:00:00,DEV_USR_00347_0,False,19.921105,72.67309,76,profile
LOG_0008403,USR_00347,2025-07-29T10:00:00,DEV_USR_00347_0,False,20.04245,72.744905,41,home
LOG_0008404,USR_00347,2025-08-05T15:00:00,DEV_USR_00347_0,False,20.052716,72.632468,108,home
LOG_0008405,USR_00347,2025-08-12T09:00:00,DEV_USR_00347_0,False,19.901863,72.627539,39,credit_check
LOG_0008406,USR_00347,2025-08-19T16:00:00,DEV_USR_00347_0,False,19.943453,72.638422,470,profile
LOG_0008407,USR_00347,2025-08-26T17:00:00,DEV_USR_00347_0,False,19.935726,72.737166,117,credit_check
LOG_0008408,USR_00347,2025-09-02T10:00:00,DEV_USR_00347_0,False,20.006716,72.752495,672,literacy
LOG_0008409,USR_00347,2025-09-09T12:00:00,DEV_USR_00347_0,False,20.003085,72.678331,30,home
LOG_0008410,USR_00347,2025-09-16T10:00:00,DEV_USR_00347_0,False,20.01999,72.724481,424,home
LOG_0008411,USR_00347,2025-09-23T15:00:00,DEV_USR_00347_0,False,19.953422,72.724402,386,credit_check
LOG_0008412,USR_00347,2025-09-30T12:00:00,DEV_USR_00347_0,False,20.048998,72.75593,273,literacy
LOG_0008413,USR_00347,2025-10-07T08:00:00,DEV_USR_00347_0,False,20.033329,72.73006,30,credit_check
LOG_0008414,USR_00347,2025-10-14T15:00:00,DEV_USR_00347_0,False,19.90951,72.72069,389,home
LOG_0008415,USR_00347,2025-10-21T08:00:00,DEV_USR_00347_0,False,19.903898,72.635577,30,profile
LOG_0008416,USR_00347,2025-10-28T10:00:00,DEV_USR_00347_0,False,19.939604,72.603125,511,home
LOG_0008417,USR_00347,2025-11-04T08:00:00,DEV_USR_00347_0,False,19.994672,72.594184,102,profile
LOG_0008418,USR_00347,2025-11-11T14:00:00,DEV_USR_00347_1,True,19.980991,72.663949,284,literacy
LOG_0008419,USR_00347,2025-11-18T18:00:00,DEV_USR_00347_0,False,19.984272,72.71529,100,credit_check
LOG_0008420,USR_00347,2025-11-25T09:00:00,DEV_USR_00347_0,False,19.95027,72.705087,54,credit_check
LOG_0008421,USR_00347,2025-12-02T16:00:00,DEV_USR_00347_0,False,20.009635,72.620546,109,credit_check
LOG_0008422,USR_00347,2025-12-09T09:00:00,DEV_USR_00347_0,False,19.923143,72.63756,191,literacy
LOG_0008423,USR_00347,2025-12-16T16:00:00,DEV_USR_00347_0,False,19.861295,72.717298,178,credit_check
LOG_0008424,USR_00347,2025-12-23T17:00:00,DEV_USR_00347_0,False,19.942144,72.696467,257,profile
LOG_0008425,USR_00348,2025-07-01T17:00:00,DEV_USR_00348_0,False,19.342933,72.057343,58,literacy
LOG_0008426,USR_00348,2025-07-08T14:00:00,DEV_USR_00348_0,False,19.462384,72.112109,457,credit_check
LOG_0008427,USR_00348,2025-07-15T16:00:00,DEV_USR_00348_0,False,19.241349,72.150166,393,literacy
LOG_0008428,USR_00348,2025-07-22T13:00:00,DEV_USR_00348_0,False,19.287801,72.082679,142,home
LOG_0008429,USR_00348,2025-07-29T10:00:00,DEV_USR_00348_0,False,19.341788,72.015728,55,credit_check
LOG_0008430,USR_00348,2025-08-05T18:00:00,DEV_USR_00348_0,False,19.422599,72.101465,549,home
LOG_0008431,USR_00348,2025-08-12T15:00:00,DEV_USR_00348_0,False,19.369432,71.961293,30,home
LOG_0008432,USR_00348,2025-08-19T15:00:00,DEV_USR_00348_0,False,19.27727,72.130905,84,literacy
LOG_0008433,USR_00348,2025-08-26T17:00:00,DEV_USR_00348_0,False,19.284688,72.001546,190,literacy
LOG_0008434,USR_00348,2025-09-02T14:00:00,DEV_USR_00348_0,False,19.334038,72.095409,60,literacy
LOG_0008435,USR_00348,2025-09-09T09:00:00,DEV_USR_00348_0,False,19.332404,72.120969,36,credit_check
LOG_0008436,USR_00348,2025-09-16T16:00:00,DEV_USR_00348_0,False,19.355611,72.055179,281,credit_check
LOG_0008437,USR_00348,2025-09-23T17:00:00,DEV_USR_00348_0,False,19.352346,72.089359,51,credit_check
LOG_0008438,USR_00348,2025-09-30T17:00:00,DEV_USR_00348_0,False,19.39932,72.038767,67,credit_check
LOG_0008439,USR_00348,2025-10-07T18:00:00,DEV_USR_00348_0,False,19.323101,72.128437,144,credit_check
LOG_0008440,USR_00348,2025-10-14T10:00:00,DEV_USR_00348_0,False,19.331847,72.038636,302,credit_check
LOG_0008441,USR_00348,2025-10-21T20:00:00,DEV_USR_00348_0,False,19.311768,72.088442,117,credit_check
LOG_0008442,USR_00348,2025-10-28T12:00:00,DEV_USR_00348_0,False,19.285932,72.137627,32,home
LOG_0008443,USR_00348,2025-11-04T10:00:00,DEV_USR_00348_0,False,19.366244,72.016561,403,home
LOG_0008444,USR_00348,2025-11-11T17:00:00,DEV_USR_00348_0,False,19.318245,72.167426,30,profile
LOG_0008445,USR_00348,2025-11-18T16:00:00,DEV_USR_00348_0,False,19.403835,72.108212,260,profile
LOG_0008446,USR_00348,2025-11-25T15:00:00,DEV_USR_00348_0,False,19.460656,72.028975,173,home
LOG_0008447,USR_00348,2025-12-02T15:00:00,DEV_USR_00348_0,False,19.382886,72.128526,67,literacy
LOG_0008448,USR_00348,2025-12-09T12:00:00,DEV_USR_00348_0,False,19.342107,72.023545,57,home
LOG_0008449,USR_00348,2025-12-16T13:00:00,DEV_USR_00348_0,False,19.196799,72.117829,417,profile
LOG_0008450,USR_00348,2025-12-23T18:00:00,DEV_USR_00348_0,False,19.20814,71.986393,30,credit_check
LOG_0008451,USR_00349,2025-07-01T19:00:00,DEV_USR_00349_0,False,26.666792,81.175154,40,credit_check
LOG_0008452,USR_00349,2025-07-08T12:00:00,DEV_USR_00349_0,False,26.672381,81.136862,191,profile
LOG_0008453,USR_00349,2025-07-15T20:00:00,DEV_USR_00349_0,False,26.564065,81.151461,103,profile
LOG_0008454,USR_00349,2025-07-22T12:00:00,DEV_USR_00349_0,False,26.620447,81.191866,528,literacy
LOG_0008455,USR_00349,2025-07-29T09:00:00,DEV_USR_00349_1,True,26.659342,81.232446,40,credit_check
LOG_0008456,USR_00349,2025-08-05T16:00:00,DEV_USR_00349_0,False,26.666603,81.220435,139,profile
LOG_0008457,USR_00349,2025-08-12T11:00:00,DEV_USR_00349_0,False,26.599239,81.097288,136,literacy
LOG_0008458,USR_00349,2025-08-19T11:00:00,DEV_USR_00349_0,False,26.64738,81.221055,46,home
LOG_0008459,USR_00349,2025-08-26T18:00:00,DEV_USR_00349_0,False,26.703939,81.190796,30,credit_check
LOG_0008460,USR_00349,2025-09-02T12:00:00,DEV_USR_00349_0,False,26.65682,81.164635,372,home
LOG_0008461,USR_00349,2025-09-09T12:00:00,DEV_USR_00349_0,False,26.656612,81.181852,469,home
LOG_0008462,USR_00349,2025-09-16T10:00:00,DEV_USR_00349_0,False,26.555926,81.137392,548,home
LOG_0008463,USR_00349,2025-09-23T16:00:00,DEV_USR_00349_0,False,26.617808,81.200215,30,profile
LOG_0008464,USR_00349,2025-09-30T12:00:00,DEV_USR_00349_0,False,26.681334,81.172235,151,literacy
LOG_0008465,USR_00349,2025-10-07T11:00:00,DEV_USR_00349_0,False,26.628416,81.178888,58,profile
LOG_0008466,USR_00349,2025-10-14T15:00:00,DEV_USR_00349_0,False,26.638929,81.248157,89,credit_check
LOG_0008467,USR_00349,2025-10-21T19:00:00,DEV_USR_00349_0,False,26.606067,81.220117,39,literacy
LOG_0008468,USR_00349,2025-10-28T12:00:00,DEV_USR_00349_0,False,26.620993,81.190506,165,literacy
LOG_0008469,USR_00349,2025-11-04T11:00:00,DEV_USR_00349_1,True,26.701362,81.210746,161,profile
LOG_0008470,USR_00349,2025-11-11T15:00:00,DEV_USR_00349_1,True,26.600479,81.154628,41,home
LOG_0008471,USR_00349,2025-11-18T13:00:00,DEV_USR_00349_0,False,26.691714,81.152039,30,profile
LOG_0008472,USR_00349,2025-11-25T15:00:00,DEV_USR_00349_0,False,26.689081,81.186132,280,literacy
LOG_0008473,USR_00349,2025-12-02T16:00:00,DEV_USR_00349_0,False,26.605726,81.147816,608,literacy
LOG_0008474,USR_00349,2025-12-09T20:00:00,DEV_USR_00349_0,False,26.65448,81.14273,30,literacy
LOG_0008475,USR_00349,2025-12-16T12:00:00,DEV_USR_00349_0,False,26.642448,81.0962,63,literacy
LOG_0008476,USR_00349,2025-12-23T14:00:00,DEV_USR_00349_1,True,26.603273,81.144138,31,profile
LOG_0008477,USR_00350,2025-07-01T17:00:00,DEV_USR_00350_0,False,29.596413,77.445476,299,profile
LOG_0008478,USR_00350,2025-07-08T09:00:00,DEV_USR_00350_0,False,29.588073,77.445799,101,profile
LOG_0008479,USR_00350,2025-07-15T16:00:00,DEV_USR_00350_0,False,29.578684,77.42635,153,home
LOG_0008480,USR_00350,2025-07-22T19:00:00,DEV_USR_00350_0,False,29.609087,77.434423,365,literacy
LOG_0008481,USR_00350,2025-07-29T15:00:00,DEV_USR_00350_0,False,29.585503,77.428622,30,credit_check
LOG_0008482,USR_00350,2025-08-05T16:00:00,DEV_USR_00350_0,False,29.581454,77.441519,240,literacy
LOG_0008483,USR_00350,2025-08-12T16:00:00,DEV_USR_00350_0,False,29.575916,77.429056,93,profile
LOG_0008484,USR_00350,2025-08-19T13:00:00,DEV_USR_00350_0,False,29.578074,77.440559,133,profile
LOG_0008485,USR_00350,2025-08-26T15:00:00,DEV_USR_00350_0,False,29.589359,77.444582,413,profile
LOG_0008486,USR_00350,2025-09-02T19:00:00,DEV_USR_00350_0,False,29.594979,77.435754,106,home
LOG_0008487,USR_00350,2025-09-09T13:00:00,DEV_USR_00350_0,False,29.585326,77.453527,280,profile
LOG_0008488,USR_00350,2025-09-16T15:00:00,DEV_USR_00350_0,False,29.575778,77.456993,190,literacy
LOG_0008489,USR_00350,2025-09-23T08:00:00,DEV_USR_00350_0,False,29.582143,77.437849,30,home
LOG_0008490,USR_00350,2025-09-30T15:00:00,DEV_USR_00350_0,False,29.58696,77.442211,168,home
LOG_0008491,USR_00350,2025-10-07T10:00:00,DEV_USR_00350_0,False,29.585317,77.439241,54,credit_check
LOG_0008492,USR_00350,2025-10-14T16:00:00,DEV_USR_00350_0,False,29.568156,77.441832,580,home
LOG_0008493,USR_00350,2025-10-21T11:00:00,DEV_USR_00350_0,False,29.585066,77.437415,43,home
LOG_0008494,USR_00350,2025-10-28T10:00:00,DEV_USR_00350_0,False,29.583764,77.444294,69,literacy
LOG_0008495,USR_00350,2025-11-04T13:00:00,DEV_USR_00350_0,False,29.607311,77.450884,86,credit_check
LOG_0008496,USR_00350,2025-11-11T15:00:00,DEV_USR_00350_0,False,29.592066,77.457009,31,credit_check
LOG_0008497,USR_00350,2025-11-18T12:00:00,DEV_USR_00350_0,False,29.600265,77.455758,86,literacy
LOG_0008498,USR_00350,2025-11-25T16:00:00,DEV_USR_00350_0,False,29.59687,77.429914,121,literacy
LOG_0008499,USR_00350,2025-12-02T18:00:00,DEV_USR_00350_0,False,29.604711,77.416705,510,credit_check
LOG_0008500,USR_00350,2025-12-09T15:00:00,DEV_USR_00350_0,False,29.59422,77.460424,194,literacy
LOG_0008501,USR_00350,2025-12-16T09:00:00,DEV_USR_00350_0,False,29.576932,77.449288,133,profile
LOG_0008502,USR_00350,2025-12-23T18:00:00,DEV_USR_00350_0,False,29.580115,77.456344,156,home
LOG_0008503,USR_00351,2025-07-01T10:00:00,DEV_USR_00351_0,False,27.250106,75.062281,57,profile
LOG_0008504,USR_00351,2025-07-08T19:00:00,DEV_USR_00351_0,False,27.257615,75.060057,30,profile
LOG_0008505,USR_00351,2025-07-15T20:00:00,DEV_USR_00351_0,False,27.267949,75.038252,148,profile
LOG_0008506,USR_00351,2025-07-22T08:00:00,DEV_USR_00351_0,False,27.254084,75.052606,63,credit_check
LOG_0008507,USR_00351,2025-07-29T11:00:00,DEV_USR_00351_0,False,27.242963,75.059597,445,home
LOG_0008508,USR_00351,2025-08-05T19:00:00,DEV_USR_00351_1,True,27.248977,75.042846,208,profile
LOG_0008509,USR_00351,2025-08-12T18:00:00,DEV_USR_00351_0,False,27.240142,75.055913,105,home
LOG_0008510,USR_00351,2025-08-19T11:00:00,DEV_USR_00351_0,False,27.263045,75.063681,77,home
LOG_0008511,USR_00351,2025-08-26T12:00:00,DEV_USR_00351_1,True,27.254538,75.069032,30,home
LOG_0008512,USR_00351,2025-09-02T11:00:00,DEV_USR_00351_0,False,27.242008,75.048113,472,literacy
LOG_0008513,USR_00351,2025-09-09T20:00:00,DEV_USR_00351_0,False,27.247546,75.054803,304,home
LOG_0008514,USR_00351,2025-09-16T09:00:00,DEV_USR_00351_0,False,27.264023,75.047773,174,profile
LOG_0008515,USR_00351,2025-09-23T09:00:00,DEV_USR_00351_1,True,27.260174,75.066629,161,literacy
LOG_0008516,USR_00351,2025-09-30T13:00:00,DEV_USR_00351_0,False,27.259266,75.035584,369,profile
LOG_0008517,USR_00351,2025-10-07T17:00:00,DEV_USR_00351_0,False,27.244081,75.045186,411,credit_check
LOG_0008518,USR_00351,2025-10-14T11:00:00,DEV_USR_00351_0,False,27.253868,75.072281,219,profile
LOG_0008519,USR_00351,2025-10-21T12:00:00,DEV_USR_00351_0,False,27.255839,75.045215,321,credit_check
LOG_0008520,USR_00351,2025-10-28T12:00:00,DEV_USR_00351_0,False,27.241257,75.04224,37,literacy
LOG_0008521,USR_00351,2025-11-04T08:00:00,DEV_USR_00351_0,False,27.242893,75.048432,30,home
LOG_0008522,USR_00351,2025-11-11T14:00:00,DEV_USR_00351_0,False,27.254965,75.047597,30,home
LOG_0008523,USR_00351,2025-11-18T16:00:00,DEV_USR_00351_0,False,27.241844,75.03379,30,literacy
LOG_0008524,USR_00351,2025-11-25T20:00:00,DEV_USR_00351_0,False,27.233921,75.030935,426,profile
LOG_0008525,USR_00351,2025-12-02T08:00:00,DEV_USR_00351_1,True,27.243979,75.061457,76,credit_check
LOG_0008526,USR_00351,2025-12-09T17:00:00,DEV_USR_00351_0,False,27.245203,75.050606,112,home
LOG_0008527,USR_00351,2025-12-16T13:00:00,DEV_USR_00351_0,False,27.26029,75.050572,244,literacy
LOG_0008528,USR_00351,2025-12-23T20:00:00,DEV_USR_00351_1,True,27.246551,75.048771,214,credit_check
LOG_0008529,USR_00352,2025-07-01T18:00:00,DEV_USR_00352_0,False,28.135293,77.891443,621,literacy
LOG_0008530,USR_00352,2025-07-08T20:00:00,DEV_USR_00352_0,False,28.095514,77.839609,450,profile
LOG_0008531,USR_00352,2025-07-15T11:00:00,DEV_USR_00352_0,False,28.079328,77.90506,71,home
LOG_0008532,USR_00352,2025-07-22T14:00:00,DEV_USR_00352_0,False,28.054908,77.883107,101,credit_check
LOG_0008533,USR_00352,2025-07-29T11:00:00,DEV_USR_00352_0,False,28.103486,77.94432,243,home
LOG_0008534,USR_00352,2025-08-05T15:00:00,DEV_USR_00352_0,False,28.076184,78.026253,631,credit_check
LOG_0008535,USR_00352,2025-08-12T16:00:00,DEV_USR_00352_0,False,28.098864,77.984509,424,credit_check
LOG_0008536,USR_00352,2025-08-19T10:00:00,DEV_USR_00352_0,False,28.113445,77.952729,58,home
LOG_0008537,USR_00352,2025-08-26T08:00:00,DEV_USR_00352_0,False,28.084905,77.86045,458,profile
LOG_0008538,USR_00352,2025-09-02T12:00:00,DEV_USR_00352_0,False,28.079733,77.850759,206,literacy
LOG_0008539,USR_00352,2025-09-09T20:00:00,DEV_USR_00352_0,False,28.025765,77.971632,30,profile
LOG_0008540,USR_00352,2025-09-16T13:00:00,DEV_USR_00352_0,False,28.04672,77.854036,421,literacy
LOG_0008541,USR_00352,2025-09-23T10:00:00,DEV_USR_00352_0,False,28.006151,77.905823,196,home
LOG_0008542,USR_00352,2025-09-30T14:00:00,DEV_USR_00352_0,False,28.138549,77.924123,379,profile
LOG_0008543,USR_00352,2025-10-07T14:00:00,DEV_USR_00352_0,False,28.079948,77.896829,83,literacy
LOG_0008544,USR_00352,2025-10-14T17:00:00,DEV_USR_00352_0,False,28.138708,77.880887,72,profile
LOG_0008545,USR_00352,2025-10-21T08:00:00,DEV_USR_00352_0,False,27.995495,77.899477,67,literacy
LOG_0008546,USR_00352,2025-10-28T11:00:00,DEV_USR_00352_0,False,28.082649,77.997368,30,home
LOG_0008547,USR_00352,2025-11-04T19:00:00,DEV_USR_00352_0,False,28.053199,77.962154,116,literacy
LOG_0008548,USR_00352,2025-11-11T08:00:00,DEV_USR_00352_0,False,28.18637,77.83712,79,credit_check
LOG_0008549,USR_00352,2025-11-18T08:00:00,DEV_USR_00352_0,False,28.1126,77.923953,43,profile
LOG_0008550,USR_00352,2025-11-25T19:00:00,DEV_USR_00352_0,False,28.038128,77.808447,181,literacy
LOG_0008551,USR_00352,2025-12-02T15:00:00,DEV_USR_00352_0,False,28.077242,78.040579,141,profile
LOG_0008552,USR_00352,2025-12-09T11:00:00,DEV_USR_00352_0,False,28.069975,77.835892,33,home
LOG_0008553,USR_00352,2025-12-16T11:00:00,DEV_USR_00352_0,False,28.094955,77.87727,171,home
LOG_0008554,USR_00352,2025-12-23T19:00:00,DEV_USR_00352_0,False,28.10466,77.891547,95,home
LOG_0008555,USR_00353,2025-07-01T12:00:00,DEV_USR_00353_0,False,27.36124,75.407734,81,home
LOG_0008556,USR_00353,2025-07-08T16:00:00,DEV_USR_00353_0,False,27.325765,75.380949,377,profile
LOG_0008557,USR_00353,2025-07-15T13:00:00,DEV_USR_00353_0,False,27.348189,75.377205,260,literacy
LOG_0008558,USR_00353,2025-07-22T09:00:00,DEV_USR_00353_0,False,27.300973,75.415012,104,home
LOG_0008559,USR_00353,2025-07-29T12:00:00,DEV_USR_00353_0,False,27.324383,75.344205,56,profile
LOG_0008560,USR_00353,2025-08-05T19:00:00,DEV_USR_00353_0,False,27.338892,75.275471,468,profile
LOG_0008561,USR_00353,2025-08-12T13:00:00,DEV_USR_00353_0,False,27.372756,75.263058,30,literacy
LOG_0008562,USR_00353,2025-08-19T10:00:00,DEV_USR_00353_0,False,27.3389,75.296209,694,profile
LOG_0008563,USR_00353,2025-08-26T10:00:00,DEV_USR_00353_0,False,27.30397,75.349874,81,profile
LOG_0008564,USR_00353,2025-09-02T10:00:00,DEV_USR_00353_0,False,27.404947,75.429895,171,home
LOG_0008565,USR_00353,2025-09-09T13:00:00,DEV_USR_00353_0,False,27.298459,75.374008,131,credit_check
LOG_0008566,USR_00353,2025-09-16T16:00:00,DEV_USR_00353_0,False,27.297321,75.314968,258,profile
LOG_0008567,USR_00353,2025-09-23T19:00:00,DEV_USR_00353_0,False,27.241566,75.372296,132,profile
LOG_0008568,USR_00353,2025-09-30T11:00:00,DEV_USR_00353_0,False,27.335134,75.355377,92,profile
LOG_0008569,USR_00353,2025-10-07T13:00:00,DEV_USR_00353_1,True,27.317552,75.40445,40,literacy
LOG_0008570,USR_00353,2025-10-14T17:00:00,DEV_USR_00353_0,False,27.355717,75.335061,205,credit_check
LOG_0008571,USR_00353,2025-10-21T20:00:00,DEV_USR_00353_0,False,27.333028,75.361675,171,credit_check
LOG_0008572,USR_00353,2025-10-28T09:00:00,DEV_USR_00353_0,False,27.281218,75.433204,297,home
LOG_0008573,USR_00353,2025-11-04T12:00:00,DEV_USR_00353_1,True,27.352709,75.31099,30,profile
LOG_0008574,USR_00353,2025-11-11T08:00:00,DEV_USR_00353_0,False,27.320915,75.342098,45,credit_check
LOG_0008575,USR_00353,2025-11-18T17:00:00,DEV_USR_00353_0,False,27.325177,75.424365,60,home
LOG_0008576,USR_00353,2025-11-25T10:00:00,DEV_USR_00353_0,False,27.334156,75.326757,30,credit_check
LOG_0008577,USR_00353,2025-12-02T12:00:00,DEV_USR_00353_0,False,27.268775,75.342918,284,literacy
LOG_0008578,USR_00353,2025-12-09T17:00:00,DEV_USR_00353_0,False,27.400354,75.332195,162,profile
LOG_0008579,USR_00353,2025-12-16T20:00:00,DEV_USR_00353_0,False,27.326674,75.329469,213,literacy
LOG_0008580,USR_00353,2025-12-23T12:00:00,DEV_USR_00353_1,True,27.32475,75.254778,115,home
LOG_0008581,USR_00355,2025-07-01T08:00:00,DEV_USR_00355_1,True,27.056985,80.931758,54,home
LOG_0008582,USR_00355,2025-07-08T16:00:00,DEV_USR_00355_0,False,27.059555,80.939201,38,profile
LOG_0008583,USR_00355,2025-07-15T10:00:00,DEV_USR_00355_0,False,27.031864,80.921704,126,credit_check
LOG_0008584,USR_00355,2025-07-22T11:00:00,DEV_USR_00355_0,False,27.028171,80.920676,30,literacy
LOG_0008585,USR_00355,2025-07-29T08:00:00,DEV_USR_00355_0,False,27.035581,80.915099,48,profile
LOG_0008586,USR_00355,2025-08-05T10:00:00,DEV_USR_00355_0,False,27.038365,80.933108,72,literacy
LOG_0008587,USR_00355,2025-08-12T16:00:00,DEV_USR_00355_0,False,27.036211,80.92941,104,profile
LOG_0008588,USR_00355,2025-08-19T18:00:00,DEV_USR_00355_1,True,27.054726,80.92254,30,profile
LOG_0008589,USR_00355,2025-08-26T15:00:00,DEV_USR_00355_0,False,27.017677,80.947364,93,credit_check
LOG_0008590,USR_00355,2025-09-02T18:00:00,DEV_USR_00355_0,False,27.041555,80.938978,245,profile
LOG_0008591,USR_00355,2025-09-09T09:00:00,DEV_USR_00355_0,False,27.044168,80.924417,832,home
LOG_0008592,USR_00355,2025-09-16T10:00:00,DEV_USR_00355_0,False,27.033793,80.942682,83,home
LOG_0008593,USR_00355,2025-09-23T20:00:00,DEV_USR_00355_0,False,27.058312,80.924682,534,credit_check
LOG_0008594,USR_00355,2025-09-30T11:00:00,DEV_USR_00355_0,False,27.026341,80.935531,434,home
LOG_0008595,USR_00355,2025-10-07T17:00:00,DEV_USR_00355_0,False,27.06729,80.945161,81,profile
LOG_0008596,USR_00355,2025-10-14T13:00:00,DEV_USR_00355_0,False,27.050309,80.941888,301,profile
LOG_0008597,USR_00355,2025-10-21T10:00:00,DEV_USR_00355_0,False,27.044133,80.932597,378,literacy
LOG_0008598,USR_00355,2025-10-28T14:00:00,DEV_USR_00355_0,False,27.046422,80.948554,75,profile
LOG_0008599,USR_00355,2025-11-04T10:00:00,DEV_USR_00355_0,False,27.030293,80.917759,55,literacy
LOG_0008600,USR_00355,2025-11-11T17:00:00,DEV_USR_00355_0,False,27.031249,80.941758,85,home
LOG_0008601,USR_00355,2025-11-18T15:00:00,DEV_USR_00355_0,False,27.057505,80.938723,213,home
LOG_0008602,USR_00355,2025-11-25T16:00:00,DEV_USR_00355_0,False,27.032877,80.932706,207,profile
LOG_0008603,USR_00355,2025-12-02T18:00:00,DEV_USR_00355_0,False,27.042074,80.926076,42,home
LOG_0008604,USR_00355,2025-12-09T19:00:00,DEV_USR_00355_0,False,27.027108,80.932279,87,home
LOG_0008605,USR_00355,2025-12-16T19:00:00,DEV_USR_00355_0,False,27.036441,80.908004,71,credit_check
LOG_0008606,USR_00355,2025-12-23T08:00:00,DEV_USR_00355_0,False,27.015772,80.927606,349,profile
LOG_0008607,USR_00356,2025-07-01T10:00:00,DEV_USR_00356_0,False,26.047594,76.272829,51,literacy
LOG_0008608,USR_00356,2025-07-08T12:00:00,DEV_USR_00356_0,False,26.064876,76.222995,266,profile
LOG_0008609,USR_00356,2025-07-15T08:00:00,DEV_USR_00356_0,False,26.05838,76.236174,60,home
LOG_0008610,USR_00356,2025-07-22T10:00:00,DEV_USR_00356_0,False,26.069356,76.223916,74,profile
LOG_0008611,USR_00356,2025-07-29T08:00:00,DEV_USR_00356_0,False,26.137467,76.32992,177,credit_check
LOG_0008612,USR_00356,2025-08-05T16:00:00,DEV_USR_00356_0,False,26.068887,76.317052,181,credit_check
LOG_0008613,USR_00356,2025-08-12T11:00:00,DEV_USR_00356_0,False,26.007874,76.276566,188,literacy
LOG_0008614,USR_00356,2025-08-19T11:00:00,DEV_USR_00356_0,False,25.999729,76.290427,98,home
LOG_0008615,USR_00356,2025-08-26T13:00:00,DEV_USR_00356_0,False,26.125351,76.31287,74,literacy
LOG_0008616,USR_00356,2025-09-02T17:00:00,DEV_USR_00356_0,False,26.054247,76.346232,120,credit_check
LOG_0008617,USR_00356,2025-09-09T15:00:00,DEV_USR_00356_0,False,26.123536,76.323745,30,home
LOG_0008618,USR_00356,2025-09-16T11:00:00,DEV_USR_00356_0,False,26.042395,76.267602,87,literacy
LOG_0008619,USR_00356,2025-09-23T12:00:00,DEV_USR_00356_0,False,26.140441,76.32012,346,home
LOG_0008620,USR_00356,2025-09-30T19:00:00,DEV_USR_00356_0,False,26.060768,76.251138,222,credit_check
LOG_0008621,USR_00356,2025-10-07T09:00:00,DEV_USR_00356_0,False,26.034933,76.274385,336,credit_check
LOG_0008622,USR_00356,2025-10-14T14:00:00,DEV_USR_00356_0,False,26.064702,76.258842,191,home
LOG_0008623,USR_00356,2025-10-21T13:00:00,DEV_USR_00356_0,False,26.024494,76.258156,78,credit_check
LOG_0008624,USR_00356,2025-10-28T08:00:00,DEV_USR_00356_0,False,26.096721,76.313794,76,literacy
LOG_0008625,USR_00356,2025-11-04T11:00:00,DEV_USR_00356_0,False,26.085915,76.318155,366,literacy
LOG_0008626,USR_00356,2025-11-11T14:00:00,DEV_USR_00356_0,False,26.007295,76.20812,205,credit_check
LOG_0008627,USR_00356,2025-11-18T13:00:00,DEV_USR_00356_0,False,26.108324,76.263938,39,profile
